race_type,race,race_precincts_reported,race_total_precincts,race_yes_votes,race_no_votes,county_name,fips,county_reporting_precincts,county_total_precincts,party,candidate_id,candidate_name,county_yes_votes,county_no_votes
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Taney,213,0,22,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36296,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Taney,213,0,22,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36297,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Texas,215,0,11,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36298,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Texas,215,0,11,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36299,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Wayne,223,0,20,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36300,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Wayne,223,0,20,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36301,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Webster,225,0,14,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36302,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Webster,225,0,14,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36303,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Wright,229,0,11,Nonpartisan,750074138,Mary W. Sheffield-Yes Votes,36304,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Wright,229,0,11,Nonpartisan,750074138,Mary W. Sheffield-No Votes,36305,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Barry,009,0,19,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36306,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Barry,009,0,19,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36307,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Barton,011,0,9,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36308,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Barton,011,0,9,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36309,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Bollinger,017,0,14,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36310,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Bollinger,017,0,14,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36311,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Butler,023,0,26,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36312,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Butler,023,0,26,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36313,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Camden,029,0,25,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36314,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Camden,029,0,25,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36315,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Carter,035,0,8,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36316,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Carter,035,0,8,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36317,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Cedar,039,0,10,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36318,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Cedar,039,0,10,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36319,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Christian,043,0,27,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36320,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Christian,043,0,27,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36321,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Crawford,055,0,9,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36322,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Crawford,055,0,9,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36323,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dade,057,0,9,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36324,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dade,057,0,9,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36325,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dallas,059,0,13,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36326,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dallas,059,0,13,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36327,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dent,065,0,9,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36328,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dent,065,0,9,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36329,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Douglas,067,0,14,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36330,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Douglas,067,0,14,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36331,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dunklin,069,0,19,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36332,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Dunklin,069,0,19,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36333,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Greene,077,0,76,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36334,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Greene,077,0,76,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36335,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Hickory,085,0,10,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36336,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Hickory,085,0,10,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36337,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Howell,091,0,21,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36338,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Howell,091,0,21,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36339,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Iron,093,0,10,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36340,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Iron,093,0,10,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36341,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Jasper,097,0,47,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36342,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Jasper,097,0,47,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36343,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Laclede,105,0,17,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36344,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Laclede,105,0,17,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36345,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Lawrence,109,0,20,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36346,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Lawrence,109,0,20,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36347,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Maries,125,0,12,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36348,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Maries,125,0,12,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36349,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,McDonald,119,0,19,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36350,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,McDonald,119,0,19,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36351,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Mississippi,133,0,9,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36352,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Mississippi,133,0,9,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36353,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,New Madrid,143,0,19,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36354,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,New Madrid,143,0,19,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36355,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Newton,145,0,24,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36356,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Newton,145,0,24,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36357,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Oregon,149,0,16,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36358,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Oregon,149,0,16,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36359,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Ozark,153,0,11,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36360,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Ozark,153,0,11,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36361,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Pemiscot,155,0,18,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36362,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Pemiscot,155,0,18,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36363,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Phelps,161,0,21,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36364,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Phelps,161,0,21,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36365,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Polk,167,0,22,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36366,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Polk,167,0,22,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36367,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Pulaski,169,0,10,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36368,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Pulaski,169,0,10,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36369,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Reynolds,179,0,14,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36370,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Reynolds,179,0,14,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36371,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Ripley,181,0,19,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36372,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Ripley,181,0,19,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36373,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Scott,201,0,20,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36374,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Scott,201,0,20,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36375,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Shannon,203,0,8,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36376,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Shannon,203,0,8,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36377,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,St. Clair,185,0,10,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36378,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,St. Clair,185,0,10,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36379,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Stoddard,207,0,21,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36380,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Stoddard,207,0,21,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36381,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Stone,209,0,22,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36382,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Stone,209,0,22,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36383,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Taney,213,0,22,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36384,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Taney,213,0,22,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36385,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Texas,215,0,11,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36386,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Texas,215,0,11,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36387,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Wayne,223,0,20,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36388,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Wayne,223,0,20,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36389,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Webster,225,0,14,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36390,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Webster,225,0,14,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36391,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Wright,229,0,11,Nonpartisan,750074960,Nancy Steffen Rahmeyer-Yes Votes,36392,(null)
Southern Appellate Court,Court of Appeals - Southern District,0,785,3198756,0,Wright,229,0,11,Nonpartisan,750074960,Nancy Steffen Rahmeyer-No Votes,36393,(null)
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Kansas City,,0,150,Ballot Issues,750006199,Constitutional Amendment 3,37016,37017
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Bates,013,0,16,Ballot Issues,750006200,Constitutional Amendment 6,37158,37159
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Newton,145,0,25,Ballot Issues,750006200,Constitutional Amendment 6,37292,37293
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Clark,045,0,7,Ballot Issues,750006201,Constitutional Amendment 10,37422,37423
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Ralls,173,0,8,Ballot Issues,750006201,Constitutional Amendment 10,37552,37553
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Knox,103,0,7,Ballot Issues,750006199,Constitutional Amendment 3,37018,37019
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Benton,015,0,8,Ballot Issues,750006200,Constitutional Amendment 6,37160,37161
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Nodaway,147,0,18,Ballot Issues,750006200,Constitutional Amendment 6,37294,37295
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Clay,047,0,79,Ballot Issues,750006201,Constitutional Amendment 10,37424,37425
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Randolph,175,0,15,Ballot Issues,750006201,Constitutional Amendment 10,37554,37555
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Laclede,105,0,17,Ballot Issues,750006199,Constitutional Amendment 3,37020,37021
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Bollinger,017,0,14,Ballot Issues,750006200,Constitutional Amendment 6,37162,37163
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Oregon,149,0,16,Ballot Issues,750006200,Constitutional Amendment 6,37296,37297
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Clinton,049,0,7,Ballot Issues,750006201,Constitutional Amendment 10,37426,37427
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Ray,177,0,14,Ballot Issues,750006201,Constitutional Amendment 10,37556,37557
Western Appellate Court,Court of Appeals - Western District,0,1099,3360898,0,Adair,001,0,11,Nonpartisan,750074140,Lisa White Hardwick-Yes Votes,36394,(null)
Western Appellate Court,Court of Appeals - Western District,0,1099,3360898,0,Adair,001,0,11,Nonpartisan,750074140,Lisa White Hardwick-No Votes,36395,(null)
Western Appellate Court,Court of Appeals - Western District,0,1099,3360898,0,Andrew,003,0,19,Nonpartisan,750074140,Lisa White Hardwick-Yes Votes,36396,(null)
